연도,시간,위도,경도,진앙,규모,place
2005-12-16,오후 6:32:16,38.49,141.93,47.4,6,"near the east coast of Honshu, Japan"
2005-12-13,오전 3:16:06,-15.26,-178.53,15.2,6.7,Fiji region
2005-12-12,오후 9:47:45,36.28,71.11,223.6,6.5,"Hindu Kush region, Afghanistan"
2005-12-11,오후 2:20:44,-6.59,152.25,13.3,6.6,"New Britain region, Papua New Guinea"
2005-12-08,오전 9:01:27,-5.43,147.01,223.8,6.1,"eastern New Guinea region, Papua New Guinea"
2005-12-07,오후 11:32:52,-30.14,-177.51,29.5,6.4,"Kermadec Islands, New Zealand"
2005-12-05,오후 12:19:55,-6.25,29.77,16.7,6.8,"Lake Tanganyika region, Dem. Republic of the Congo-Tanzania"
2005-12-02,오후 1:13:10,38.07,142.13,40.5,6.5,"near the east coast of Honshu, Japan"
2005-11-30,오후 4:53:47,6.25,124.01,50.7,6.4,"Mindanao, Philippines"
2005-11-28,오후 4:41:28,20.27,146.08,11,6,Mariana Islands region
2005-11-22,오후 3:11:33,-5.18,145.31,91.3,6.2,"eastern New Guinea region, Papua New Guinea"
2005-11-21,오후 3:36:31,31,130.03,149.4,6.2,"Kyushu, Japan"
2005-11-20,오후 12:53:04,53.83,-164.02,44.7,6.2,"Unimak Island region, Alaska"
2005-11-19,오후 2:10:12,2.14,96.78,21,6.3,"Simeulue, Indonesia"
2005-11-17,오후 7:26:54,-22.4,-67.92,154.2,6.8,"Antofagasta, Chile"
2005-11-14,오후 9:38:52,38.11,144.91,17.4,7,"off the east coast of Honshu, Japan"
2005-11-05,오전 10:48:20,-3.14,148.16,18.7,6.4,Bismarck Sea
2005-10-29,오전 4:05:56,-45.22,96.89,9.6,6.5,southeast Indian Ridge
2005-10-19,오전 11:44:43,36.38,140.86,41.8,6.3,"near the east coast of Honshu, Japan"
2005-10-15,오후 3:51:08,25.29,123.32,198.4,6.4,northeast of Taiwan
2005-10-15,오전 10:06:17,46.83,154.13,51.2,6.1,east of the Kuril Islands
2005-10-08,오전 10:46:28,34.67,73.04,8.2,6.4,Pakistan
2005-10-08,오전 3:50:39,34.46,73.58,19.1,7.6,Pakistan
2005-10-05,오전 10:07:21,-20.55,-174.2,11.6,6,Tonga
2005-09-29,오후 6:23:26,-5.52,151.89,29.2,6.2,"New Britain region, Papua New Guinea"
2005-09-29,오후 3:50:25,-5.39,151.89,36.9,6.6,"New Britain region, Papua New Guinea"
2005-09-26,오전 1:55:38,-5.71,-76.42,128.3,7.5,northern Peru
2005-09-25,오후 12:55:46,-17.49,167.86,32.2,6.1,Vanuatu
2005-09-21,오전 2:25:08,43.9,146.17,105.1,6,Kuril Islands
2005-09-09,오전 7:26:44,-4.54,153.49,93.8,7.6,"New Ireland region, Papua New Guinea"
2005-09-05,오전 7:37:30,-56.44,-142.24,8.7,6.2,Pacific-Antarctic Ridge
2005-09-04,오후 11:58:35,2.99,123.09,456.1,6,Celebes Sea
2005-08-30,오후 6:10:43,38.48,143.18,8.3,6,"off the east coast of Honshu, Japan"
2005-08-27,오후 6:38:19,6.72,-82.49,1.3,6,south of Panama
2005-08-26,오후 6:16:34,14.37,52.35,15.2,6.1,Gulf of Aden
2005-08-24,오전 10:15:28,38.564,142.987,10,6.1,"near the east coast of Honshu, Japan"
2005-08-16,오전 2:46:28,38.27,142.03,40,7.2,"near the east coast of Honshu, Japan"
2005-08-13,오전 7:36:52,20.13,145.84,49.3,6,"Maug Islands region, Northern Mariana Islands"
2005-08-11,오전 9:08:46,-22.72,169.73,9.7,6.1,southeast of the Loyalty Islands
2005-08-09,오후 2:12:21,-21.15,173.92,37,6.1,Vanuatu region
2005-08-09,오전 5:26:17,-20.98,173.88,23.3,6.1,Vanuatu region
2005-08-07,오전 2:17:46,-47.07,33.59,9.9,6.2,Prince Edward Islands region
2005-08-06,오전 9:56:13,-19.61,-175.79,202.4,6,Tonga
2005-08-03,오전 11:03:14,11.27,-85.53,11.4,6.2,Nicaragua
2005-07-30,오전 11:03:49,-61.33,154.37,10.6,6,Balleny Islands region
2005-07-24,오후 3:42:06,7.89,92.18,16,7.2,"Nicobar Islands, India region"
2005-07-23,오전 8:51:46,-30.27,-177.87,30.2,6,"Kermadec Islands, New Zealand"
2005-07-10,오전 4:46:31,-36.29,-97.28,10,6,West Chile Rise
2005-07-05,오전 1:52:02,1.78,97.05,21,6.6,"Nias region, Indonesia"
2005-07-04,오전 11:36:06,-42.3,42.43,11.7,6.2,Prince Edward Islands region
2005-07-02,오전 2:16:43,11.27,-86.24,27,6.6,near the coast of Nicaragua
2005-06-27,오전 11:35:45,18.84,-107.32,16,6.2,"off the coast of Jalisco, Mexico"
2005-06-17,오전 6:21:42,40.67,-126.61,13.2,6.6,off the coast of Northern California
2005-06-15,오후 7:52:25,-44.89,-80.55,17,6.5,"off the coast of Aisen, Chile"
2005-06-15,오전 10:13:56,-4.58,153.22,54.1,6.2,"New Ireland region, Papua New Guinea"
2005-06-15,오전 2:50:53,41.2,-125.98,9.9,7.2,off the coast of Northern California
2005-06-14,오후 5:10:12,51.21,179.38,17,6.8,"Rat Islands, Aleutian Islands, Alaska"
2005-06-13,오후 10:44:32,-20,-69.19,105.5,7.8,"Tarapaca, Chile"
2005-06-12,오후 7:26:25,-56.32,-27.1,98.7,6,South Sandwich Islands region
2005-06-08,오전 6:28:10,2.16,96.69,22,6,"Simeulue, Indonesia"
2005-06-04,오후 2:50:48,-6.34,146.83,38.1,6.1,"eastern New Guinea region, Papua New Guinea"
2005-06-02,오전 10:56:00,-24.23,-67.01,189,6,"Salta, Argentina"
2005-05-21,오전 5:11:35,-3.27,-80.96,40.7,6.3,Peru-Ecuador border region
2005-05-19,오전 1:54:54,1.97,96.99,41,6.8,"Nias region, Indonesia"
2005-05-18,오전 11:37:41,5.439,93.357,2.5,6.1,off the west coast of northern Sumatra
2005-05-18,오전 11:37:34,5.58,93.31,43.5,6.1,off the west coast of northern Sumatra
2005-05-18,오전 10:27:05,-15.34,-173.17,4.3,6.2,Tonga
2005-05-18,오전 9:10:53,-56.39,-26.89,106,6,South Sandwich Islands region
2005-05-16,오전 3:54:17,-32.86,-179.19,63.6,6.5,south of the Kermadec Islands
2005-05-14,오전 5:05:18,0.51,98.36,34,6.7,"Nias region, Indonesia"
2005-05-12,오전 11:15:35,-57.32,-139.16,8.2,6.5,Pacific-Antarctic Ridge
2005-05-10,오전 1:09:05,-6.22,103.11,17,6.3,"southwest of Sumatra, Indonesia"
2005-05-05,오후 7:12:24,5.93,-82.73,24,6.5,south of Panama
2005-04-28,오후 2:07:33,2.11,96.76,22,6.2,"Simeulue, Indonesia"
2005-04-16,오후 4:38:04,1.84,97.62,31,6.3,"Nias region, Indonesia"
2005-04-11,오후 5:08:55,-22.01,170.63,84.5,6.7,southeast of the Loyalty Islands
2005-04-11,오후 2:54:06,-7.35,-77.9,125.7,6,northern Peru
2005-04-11,오후 12:20:05,-3.46,145.99,10.6,6.6,"near the north coast of New Guinea, Papua New Guinea"
2005-04-11,오전 6:11:11,2.13,96.71,24,6,"Simeulue, Indonesia"
2005-04-10,오후 5:24:39,-1.61,99.68,34.6,6.1,"Kepulauan Mentawai region, Indonesia"
2005-04-10,오전 11:14:20,-1.74,99.69,34.6,6.5,"Kepulauan Mentawai region, Indonesia"
2005-04-10,오전 10:29:11,-1.68,99.55,19,6.7,"Kepulauan Mentawai region, Indonesia"
2005-04-08,오전 5:48:38,-0.25,97.7,21,6.1,"Kepulauan Batu, Indonesia"
2005-04-07,오후 8:04:40,30.44,83.61,7.9,6.3,western Xizang
2005-04-03,오전 3:10:56,1.97,97.89,36,6.2,"Nias region, Indonesia"
2005-04-03,오전 12:59:21,0.37,98.3,30,6,"Nias region, Indonesia"
2005-04-02,오후 12:52:35,78.61,6.12,3.9,6.1,Svalbard region
2005-03-31,오전 1:46:17,-18.44,176.09,10.7,6,Fiji region
2005-03-30,오후 5:41:56,-22.45,-179.67,584.5,6.1,south of the Fiji Islands
2005-03-30,오후 4:19:41,2.95,95.41,27.5,6.2,"Simeulue, Indonesia"
2005-03-28,오후 6:30:44,0.923,97.867,36.1,6.1,"Nias region, Indonesia"
2005-03-28,오후 4:09:37,2.05,97.06,33.7,8.6,"northern Sumatra, Indonesia"
2005-03-26,오후 3:40:36,-4.97,129.9,23.7,6.2,Banda Sea
2005-03-21,오후 12:43:12,-24.69,-63.48,569.4,6.4,"Salta, Argentina"
2005-03-21,오후 12:23:53,-24.93,-63.43,576.8,6.8,"Salta, Argentina"
2005-03-20,오전 1:53:42,33.8,130.26,8.5,6.6,"Kyushu, Japan"
2005-03-19,오후 5:34:46,-21.91,-179.45,599,6.3,Fiji region
2005-03-19,오후 3:02:43,-20.49,-174.19,26.4,6.1,Tonga
2005-03-17,오후 1:37:36,15.18,-91.36,194.8,6.2,Guatemala
2005-03-13,오전 3:31:22,27.07,61.86,51.1,6,southeastern Iran
2005-03-06,오전 5:21:44,84.91,99.6,19.2,6.2,north of Severnaya Zemlya
2005-03-06,오전 4:40:00,-11.04,163.09,18.4,6,Solomon Islands
2005-03-02,오전 10:42:08,-6.59,129.85,175.7,7.1,Banda Sea
2005-02-26,오후 12:56:51,2.84,95.5,27,6.7,"Simeulue, Indonesia"
2005-02-23,오전 11:33:52,-6.25,150.71,7.7,6,"New Britain region, Papua New Guinea"
2005-02-22,오전 2:25:21,30.71,56.77,7,6.4,central Iran
2005-02-19,오전 12:04:44,-5.61,122.1,14,6.4,"Sulawesi, Indonesia"
2005-02-16,오후 8:27:53,-36.24,-16.44,14.4,6.6,southern Mid-Atlantic Ridge
2005-02-15,오후 2:42:27,4.74,126.48,52.9,6.5,"Kepulauan Talaud, Indonesia"
2005-02-14,오후 11:38:08,41.68,79.36,23.4,6.1,Kyrgyzstan-Xinjiang border region
2005-02-10,오후 4:53:25,-23.16,169.25,50.6,6.2,southeast of the Loyalty Islands
2005-02-09,오후 6:46:10,26.08,144.08,30.4,6.3,"Bonin Islands, Japan region"
2005-02-09,오후 1:27:26,4.76,95.1,54.8,6,"northern Sumatra, Indonesia"
2005-02-08,오후 2:48:21,-14.26,167.33,204.8,6.7,Vanuatu
2005-02-07,오후 8:02:15,-4.52,153.24,22.3,6.1,"New Ireland region, Papua New Guinea"
2005-02-05,오후 12:23:19,5.28,123.36,532.9,7.1,Celebes Sea
2005-02-05,오전 4:03:13,2.24,94.92,22.5,6,off the west coast of northern Sumatra
2005-02-05,오전 3:34:26,16.03,146,143.7,6.6,"Anatahan region, Northern Mariana Islands"
2005-02-02,오전 2:30:25,14.06,144.78,159.1,6.3,"Rota region, Northern Mariana Islands"
2005-01-28,오전 9:26:18,-1.18,-81.33,12,6,off the coast of Ecuador
2005-01-24,오후 11:23:25,-1.36,-80.85,14.7,6.1,near the coast of Ecuador
2005-01-24,오전 4:16:47,7.33,92.47,32.1,6.2,"Nicobar Islands, India region"
2005-01-23,오후 8:10:16,-1.28,119.84,44.1,6.2,"Sulawesi, Indonesia"
2005-01-22,오후 8:30:15,-7.75,159.58,17.5,6.3,Solomon Islands
2005-01-21,오후 1:45:14,-1.13,-80.86,11.2,6,near the coast of Ecuador
2005-01-19,오전 6:11:35,34.06,141.51,20.7,6.5,"off the east coast of Honshu, Japan"
2005-01-18,오후 2:09:06,42.94,144.88,47,6.2,"Hokkaido, Japan region"
2005-01-17,오전 10:50:33,10.97,140.82,20.7,6,"State of Yap, Federated States of Micronesia"
2005-01-16,오후 8:17:53,10.95,140.96,28,6.6,"State of Yap, Federated States of Micronesia"
2005-01-16,오전 8:25:04,-25.58,-176.18,14.5,6.1,south of the Fiji Islands
2005-01-14,오전 8:33:14,-4.23,152.72,11.1,6.1,"New Britain region, Papua New Guinea"
2005-01-12,오전 8:40:05,-0.92,-21.12,23.1,6.8,central Mid-Atlantic Ridge
2005-01-09,오후 10:12:58,4.87,95.03,59.3,6,"northern Sumatra, Indonesia"
2005-01-08,오후 6:45:03,-55.299,-27.956,10,6,South Sandwich Islands region
2005-01-03,오후 5:59:28,-50.65,161.84,4.1,6,north of Macquarie Island
2005-01-02,오후 3:35:56,6.32,92.73,29,6.3,"Nicobar Islands, India region"
2005-01-01,오후 7:08:04,7.25,94.3,28.9,6.1,"Nicobar Islands, India region"
2005-01-01,오전 6:25:45,5.02,92.26,15.2,6.7,off the west coast of northern Sumatra
2004-12-31,오후 12:04:59,6.22,92.89,19.8,6,"Nicobar Islands, India region"
2004-12-31,오전 2:24:00,7.09,92.52,16.1,6,"Nicobar Islands, India region"
2004-12-29,오전 5:56:47,8.791,93.198,12,6.2,"Nicobar Islands, India region"
2004-12-29,오전 1:50:55,9.06,93.75,23.6,6,"Nicobar Islands, India region"
2004-12-27,오전 9:39:06,5.29,94.59,35,6,"northern Sumatra, Indonesia"
2004-12-26,오후 7:19:54,2.72,94.05,20,6.1,off the west coast of northern Sumatra
2004-12-26,오후 3:06:33,3.65,94.07,19.1,6,off the west coast of northern Sumatra
2004-12-26,오전 11:05:01,13.55,92.83,15.2,6.2,"Andaman Islands, India region"
2004-12-26,오전 10:19:31,13.45,92.71,26.7,6.3,"Andaman Islands, India region"
2004-12-26,오전 10:18:15,8.88,93.75,42.3,6.3,"Nicobar Islands, India region"
2004-12-26,오전 9:20:02,8.85,92.3,17.4,6.6,"Nicobar Islands, India region"
2004-12-26,오전 4:21:27,6.88,92.89,23.2,7.2,"Nicobar Islands, India region"
2004-12-26,오전 2:00:40,6.848,94.667,30,6,"Nicobar Islands, India region"
2004-12-26,오전 1:25:48,5.499,94.213,30,6.1,"northern Sumatra, Indonesia"
2004-12-26,오전 1:22:25,7.421,93.985,30,6,"Nicobar Islands, India region"
2004-12-26,오전 1:21:20,6.34,93.361,30,6.1,"Nicobar Islands, India region"
2004-12-26,오전 12:58:53,3.295,95.982,30,9.1,off the west coast of northern Sumatra
2004-12-23,오후 2:59:03,-49.33,161.42,3.5,8.1,north of Macquarie Island
2004-12-22,오후 9:03:39,-55.89,-124.9,13.5,6,southern East Pacific Rise
2004-12-18,오전 6:46:19,48.83,156.28,11,6.2,east of the Kuril Islands
2004-12-14,오후 11:20:13,18.93,-81.38,13,6.8,Cayman Islands region
2004-12-06,오후 4:26:29,-18.54,-177.97,443.5,6.1,Fiji region
2004-12-06,오후 2:15:11,42.89,145.23,35,6.7,"Hokkaido, Japan region"
2004-11-28,오후 6:32:14,43.02,145.15,39,7,"Hokkaido, Japan region"
2004-11-28,오전 7:36:45,-3.68,135.46,21,6.1,"Papua, Indonesia"
2004-11-28,오전 2:35:11,-26.55,-113.91,1.9,6.6,Easter Island region
2004-11-26,오전 2:25:05,-3.61,135.42,24,7.1,"Papua, Indonesia"
2004-11-22,오후 8:26:26,-46.7,164.82,24,7.1,off the west coast of the South Island of New Zealand
2004-11-21,오전 11:41:07,15.67,-61.71,14,6.3,"Dominica region, Leeward Islands"
2004-11-20,오후 10:01:45,13.38,-90.14,41,6.3,offshore El Salvador
2004-11-20,오전 8:07:22,9.58,-84.13,16,6.4,Costa Rica
2004-11-17,오후 9:09:12,-20.07,-178.62,618.9,6.5,Fiji region
2004-11-16,오전 10:06:51,-5.61,151.51,32,6.1,"New Britain region, Papua New Guinea"
2004-11-15,오전 9:06:56,4.72,-77.47,15,7.2,near the west coast of Colombia
2004-11-12,오전 6:36:16,-26.69,-63.29,569,6,"Santiago Del Estero, Argentina"
2004-11-11,오후 10:49:48,-8.255,124.93,10,6.4,"Kepulauan Alor, Indonesia"
2004-11-11,오후 9:26:41,-8.18,124.71,13,7.5,"Kepulauan Alor, Indonesia"
2004-11-11,오후 5:34:53,-11.17,162.26,20,6.6,Solomon Islands
2004-11-11,오전 10:02:47,42.16,144.33,34,6.1,"Hokkaido, Japan region"
2004-11-09,오후 11:58:23,-11.14,163.79,9.9,6.9,Solomon Islands
2004-11-08,오후 3:55:01,24.07,122.53,30.8,6.3,Taiwan region
2004-11-07,오전 2:02:26,47.87,144.48,480.1,6.1,Sea of Okhotsk
2004-11-02,오전 10:02:11,49.17,-128.94,6.8,6.6,"Vancouver Island, Canada region"
2004-10-26,오후 10:53:07,-57.08,-24.75,11.2,6.2,South Sandwich Islands region
2004-10-26,오후 8:48:10,-57.067,-24.829,10,6,South Sandwich Islands region
2004-10-23,오전 9:34:05,37.34,138.88,16.2,6.3,"near the west coast of Honshu, Japan"
2004-10-23,오전 9:03:12,37.34,138.87,13.6,6.1,"near the west coast of Honshu, Japan"
2004-10-23,오전 8:56:00,37.26,138.79,16,6.6,"near the west coast of Honshu, Japan"
2004-10-20,오후 6:32:25,-14.04,166.66,66.1,6,Vanuatu
2004-10-15,오전 4:08:50,24.56,122.74,94,6.6,Taiwan region
2004-10-09,오후 9:26:53,11.4,-86.7,35,6.9,near the coast of Nicaragua
2004-10-08,오후 2:36:06,13.89,120.54,105,6.4,"Mindoro, Philippines"
2004-10-08,오전 8:27:53,-10.93,162.2,36,6.7,Solomon Islands
2004-10-06,오후 10:30:57,-0.73,134.49,15,6.1,"near the north coast of Papua, Indonesia"
2004-10-04,오후 7:20:35,14.6,147.09,9,6,Mariana Islands region
2004-09-28,오후 5:15:24,35.8182,-120.366,8.6,6,"18km N of Shandon, California"
2004-09-28,오후 5:15:24,35.75,-120.32,4.8,6,Central California
2004-09-28,오후 3:29:56,-52.39,28.1,22.2,6.3,south of Africa
2004-09-19,오후 8:26:04,52.23,174.07,25,6.2,"Near Islands, Aleutian Islands, Alaska"
2004-09-11,오후 9:52:38,-58.01,-25.41,61.7,6.1,South Sandwich Islands region
2004-09-08,오후 2:58:23,33.19,137.23,7,6.1,"near the south coast of Honshu, Japan"
2004-09-07,오전 11:53:04,-28.56,-65.84,13,6.1,"Catamarca, Argentina"
2004-09-06,오후 11:29:35,33.22,137.29,13,6.6,"near the south coast of Honshu, Japan"
2004-09-06,오후 12:43:04,-55.32,-29.08,45.2,6.8,South Sandwich Islands region
2004-09-05,오후 2:57:19,33.2,137.09,14,7.4,"near the south coast of Honshu, Japan"
2004-09-05,오전 10:07:07,33.08,136.7,15,7.2,"near the south coast of western Honshu, Japan"
2004-09-03,오후 7:04:48,-15.23,-173.27,12,6,Tonga
2004-08-28,오후 1:41:31,-34.92,-70.46,20,6.5,"Libertador General Bernardo O'Higgins, Chile"
2004-08-10,오전 1:47:32,36.4,70.74,205.7,6,"Hindu Kush region, Afghanistan"
2004-08-01,오후 7:03:10,-63.61,-166.63,12,6,Pacific-Antarctic Ridge
2004-07-28,오전 3:56:28,-0.5,133.08,13,6.5,"near the north coast of Papua, Indonesia"
2004-07-25,오후 2:35:18,-2.52,103.92,580.9,7.3,"southern Sumatra, Indonesia"
2004-07-22,오전 9:45:15,26.51,128.89,24,6,"Ryukyu Islands, Japan"
2004-07-19,오전 8:01:48,49.52,-127.09,16,6.3,"Vancouver Island, Canada region"
2004-07-16,오후 11:58:18,-65.6,-179.51,2.3,6.1,Pacific-Antarctic Ridge
2004-07-15,오전 4:27:14,-17.656,-178.76,565.5,7.1,Fiji region
2004-07-15,오전 4:27:09,-17.83,-178.65,566,7,Fiji region
2004-07-11,오후 11:46:12,-20.23,-126.91,12,6.1,South Pacific Ocean
2004-07-11,오후 11:08:44,30.67,83.64,13,6.2,western Xizang
2004-07-08,오전 10:30:48,47.19,151.33,125,6.3,Kuril Islands
2004-07-01,오전 4:39:38,-49.59,163.76,12,6.2,"Auckland Islands, New Zealand region"
2004-06-30,오후 11:37:25,0.68,124.69,91,6.2,"Minahasa, Sulawesi, Indonesia"
2004-06-29,오전 7:01:30,10.68,-87.11,9,6.3,off the coast of Costa Rica
2004-06-28,오전 9:49:47,54.8,-134.54,16,6.8,"Haida Gwaii Region, Canada"
2004-06-25,오전 2:35:08,-6.79,130.38,74,6.1,Banda Sea
2004-06-10,오후 3:19:57,55.71,159.99,185,6.8,"Kamchatka Peninsula, Russia"
2004-06-09,오후 10:52:10,-51.65,139.63,19,6.4,western Indian-Antarctic Ridge
2004-06-02,오전 8:50:36,-32.84,-179.19,36,6.1,south of the Kermadec Islands
2004-05-29,오후 8:56:09,34.24,141.43,16,6.3,"off the east coast of Honshu, Japan"
2004-05-28,오후 12:38:45,36.24,51.57,27.7,6.3,northern Iran
2004-05-19,오전 7:04:12,22.68,121.44,20,6.2,Taiwan region
2004-05-13,오전 9:58:45,-3.6,150.78,22.3,6.3,"New Ireland region, Papua New Guinea"
2004-05-11,오전 8:28:48,0.4,97.77,21,6.1,"Nias region, Indonesia"
2004-05-07,오전 1:26:42,-21.92,170.29,14,6.3,southeast of the Loyalty Islands
2004-05-03,오전 4:36:49,-37.74,-73.33,21,6.6,"Bio-Bio, Chile"
2004-04-29,오전 12:57:22,10.72,-86.03,18,6.2,off the coast of Costa Rica
2004-04-27,오후 11:28:21,-17.77,167.87,22,6,Vanuatu
2004-04-24,오전 7:44:11,-21.899,-174.822,8,6.1,Tonga
2004-04-23,오전 1:50:29,-9.54,122.68,64,6.6,Savu Sea
2004-04-22,오후 2:16:03,-3.31,146.92,12,6,Bismarck Sea
2004-04-16,오후 9:57:05,-5.22,102.63,46.9,6,"southern Sumatra, Indonesia"
2004-04-15,오후 8:06:56,-19.39,169.7,17.9,6.1,Vanuatu
2004-04-14,오전 1:54:09,55.29,162.6,51,6.1,"near the east coast of the Kamchatka Peninsula, Russia"
2004-04-11,오후 6:06:11,42.88,144.91,37,6.1,"Hokkaido, Japan region"
2004-04-11,오전 7:37:29,-3.77,140.18,20,6.1,"Papua, Indonesia"
2004-04-09,오후 3:23:34,-13.15,167.26,220,6.4,Vanuatu
2004-04-08,오전 4:57:51,-36.29,-98.06,15.7,6.3,southeast of Easter Island
2004-04-05,오후 9:24:02,36.5,71.02,175,6.5,"Hindu Kush region, Afghanistan"
2004-03-27,오후 6:47:29,33.93,89.17,8,6,western Xizang
2004-03-18,오후 8:04:24,-23.84,-175.88,13,6.2,Tonga region
2004-03-17,오전 5:21:00,34.58,23.41,27,6,"Crete, Greece"
2004-03-17,오전 3:21:07,-21.13,-65.64,286,6.1,"Potosi, Bolivia"
2004-03-09,오후 10:56:41,-32.29,-178.11,16,6.2,south of the Kermadec Islands
2004-03-08,오후 11:39:11,10.59,-43.89,3.6,6,northern Mid-Atlantic Ridge
2004-03-07,오전 11:08:01,-32.381,-178.191,7,6,south of the Kermadec Islands
2004-03-02,오전 3:47:22,11.65,-86.9,28,6.2,near the coast of Nicaragua
2004-02-26,오후 8:32:22,-18.06,66.34,13.1,6.2,Mauritius - Reunion region
2004-02-24,오전 2:27:47,35.2,-3.98,8,6.3,Strait of Gibraltar
2004-02-23,오후 4:04:49,-14.84,-175.46,31,6.1,Samoa Islands region
2004-02-22,오전 6:46:27,-1.61,100.39,46,6,"southern Sumatra, Indonesia"
2004-02-21,오전 2:34:45,-58.34,-15.01,25.3,6.6,east of the South Sandwich Islands
2004-02-20,오전 5:58:45,-11.62,166.46,83.7,6,Santa Cruz Islands
2004-02-08,오전 8:58:51,-3.73,135.36,20,6.7,"Papua, Indonesia"
2004-02-07,오전 2:42:36,-4.05,135.05,20,7.3,"near the south coast of Papua, Indonesia"
2004-02-05,오후 9:05:04,-3.62,135.57,23,7,"Papua, Indonesia"
2004-02-04,오전 11:59:46,8.35,-82.89,19,6.1,Panama-Costa Rica border region
2004-01-29,오전 3:52:52,-50.21,-114.68,11.1,6.1,southern East Pacific Rise
2004-01-28,오후 10:15:29,-3.17,127.28,14,6.6,"Seram, Indonesia"
2004-01-25,오전 11:43:12,-16.87,-174.09,135,6.6,Tonga
2004-01-16,오후 6:07:55,7.63,-37.67,12,6.2,central Mid-Atlantic Ridge
2004-01-15,오전 7:26:53,-3.52,151.11,13.9,6.2,"New Ireland region, Papua New Guinea"
2004-01-11,오전 9:29:09,-20.18,-179.07,672.4,6,Fiji region
2004-01-11,오전 4:32:48,-36.68,53.37,7,6.2,South Indian Ocean
2004-01-09,오후 10:35:28,-6.03,149.4,31,6.2,"New Britain region, Papua New Guinea"
2004-01-03,오후 4:34:28,-22.438,169.919,10,6.1,southeast of the Loyalty Islands
2004-01-03,오후 4:23:20,-22.27,169.75,19,7.1,southeast of the Loyalty Islands
2004-01-03,오전 8:21:48,-22.34,169.66,13.7,6.3,southeast of the Loyalty Islands
2004-01-03,오전 8:09:03,-22.163,169.55,10,6.1,southeast of the Loyalty Islands
2004-01-03,오전 8:07:36,-22.38,169.74,18,6,southeast of the Loyalty Islands
2004-01-01,오후 11:31:48,17.47,-101.35,17,6,"offshore Guerrero, Mexico"
2003-12-29,오전 1:30:55,42.46,144.6,26,6.1,"Hokkaido, Japan region"
2003-12-27,오후 10:55:10,-21.73,169.73,67.9,6.3,southeast of the Loyalty Islands
2003-12-27,오후 10:38:04,-21.64,169.93,17,6.7,southeast of the Loyalty Islands
2003-12-27,오후 4:01:03,-21.97,169.86,18,7.2,southeast of the Loyalty Islands
2003-12-27,오전 4:55:26,-22.09,169.49,11,6.1,southeast of the Loyalty Islands
2003-12-26,오후 9:26:06,-22.19,169.42,10,6.7,southeast of the Loyalty Islands
2003-12-26,오전 1:56:54,28.95,58.26,14,6.6,southeastern Iran
2003-12-25,오후 8:42:35,-22.16,169.62,11,6.5,southeast of the Loyalty Islands
2003-12-25,오전 7:11:13,8.36,-82.84,34,6.5,Panama-Costa Rica border region
2003-12-22,오후 7:15:58,35.62,-121.07,16,6.5,Central California
2003-12-21,오전 7:40:47,-0.8,-20.65,10,6.5,central Mid-Atlantic Ridge
2003-12-10,오전 4:38:15,23.09,121.37,24,6.8,Taiwan
2003-12-09,오후 12:44:01,51.33,-179.31,24,6.2,"Andreanof Islands, Aleutian Islands, Alaska"
2003-12-05,오후 9:26:13,55.57,165.73,21,6.6,"Komandorskiye Ostrova, Russia region"
2003-12-01,오전 1:38:34,42.88,80.54,17,6,Kazakhstan-Xinjiang border region
2003-11-25,오후 8:19:47,-5.64,151.01,35,6.5,"New Britain region, Papua New Guinea"
2003-11-18,오후 5:14:24,12.11,125.41,35,6.5,"Samar, Philippines"
2003-11-17,오전 6:43:07,51.12,178.65,29.9,7.8,"Rat Islands, Aleutian Islands, Alaska"
2003-11-14,오전 4:28:35,-16.69,172.44,13,6,Vanuatu region
2003-11-12,오전 8:26:44,33.24,136.98,381,6.3,"near the south coast of western Honshu, Japan"
2003-11-12,오전 12:29:46,1.51,126.41,31,6.2,Molucca Sea
